Date,Product,Quantity,Price,Customer
2023-12-04,Product_2,7,44.7833533558712,Customer_90
2023-08-07,Product_2,1,32.1704009052865,Customer_38
2023-12-03,Product_1,5,81.02987511601503,Customer_87
2023-12-25,Product_4,9,60.68201293729203,Customer_74
2023-06-03,Product_9,9,21.574627024348377,Customer_49
2023-08-03,Product_2,8,46.99152216789671,Customer_5
2023-11-24,Product_2,7,85.87273951367226,Customer_93
2023-09-20,Product_10,6,95.21869097444764,Customer_93
2023-01-02,Product_4,5,27.16288502744389,Customer_71
2023-05-13,Product_4,8,52.804655324162326,Customer_57
2023-03-19,Product_6,4,25.764730143716683,Customer_13
2023-02-11,Product_9,4,19.625873664319364,Customer_96
2023-05-20,Product_4,8,95.6972802332885,Customer_36
2023-11-23,Product_2,1,62.8861906965038,Customer_46
2023-11-05,Product_6,5,32.924524619299234,Customer_40
2023-02-06,Product_7,7,11.135748275551942,Customer_49
2023-08-28,Product_6,8,40.38488577253451,Customer_89
2023-10-24,Product_1,1,72.28886959827769,Customer_31
2023-03-24,Product_2,3,35.676504624460776,Customer_52
2023-02-15,Product_8,3,87.07967314727847,Customer_71
2023-06-13,Product_3,7,21.065067104162544,Customer_16
2023-03-03,Product_8,7,11.096362023576582,Customer_64
2023-02-11,Product_5,7,93.19898761685734,Customer_99
2023-11-14,Product_9,8,25.05161143523836,Customer_67
2023-01-07,Product_6,4,78.70967130820961,Customer_58
2023-05-17,Product_2,1,51.63081267426085,Customer_86
2023-07-09,Product_1,9,45.75718713065372,Customer_49
2023-10-09,Product_6,10,21.27792009523472,Customer_37
2023-05-08,Product_5,2,57.24057266127003,Customer_15
2023-10-26,Product_8,2,52.86914150330909,Customer_98
2023-12-24,Product_5,4,73.42869206337652,Customer_9
2023-06-17,Product_3,1,89.01217018199644,Customer_28
2023-01-22,Product_4,6,38.91794826315757,Customer_3
2023-07-09,Product_3,2,75.41366450883622,Customer_11
2023-11-23,Product_3,3,25.71311239540912,Customer_14
2023-02-14,Product_1,1,65.44874236671282,Customer_71
2023-04-12,Product_7,3,32.51803504450097,Customer_96
2023-09-03,Product_7,6,86.77163263983452,Customer_86
2023-04-23,Product_7,10,54.45921667817259,Customer_3
2023-03-26,Product_9,6,56.334143842605265,Customer_98
2023-10-22,Product_9,4,48.41730963271413,Customer_20
2023-07-17,Product_9,10,23.327730680255677,Customer_84
2023-02-14,Product_6,7,96.87322639692923,Customer_65
2023-07-25,Product_5,1,90.5940772588159,Customer_3
2023-05-07,Product_7,4,27.522383125187268,Customer_79
2023-10-14,Product_4,10,37.2648826713162,Customer_64
2023-08-07,Product_6,10,87.06800299363853,Customer_81
2023-06-21,Product_3,10,50.05637207400337,Customer_23
2023-08-20,Product_4,1,61.752934502274464,Customer_53
2023-01-07,Product_8,8,86.88130372470441,Customer_27
2023-10-24,Product_2,3,98.09475631347243,Customer_92
2023-09-17,Product_4,7,46.083344913638385,Customer_2
2023-11-17,Product_4,5,60.65851041099929,Customer_91
2023-01-12,Product_8,6,66.02005733540983,Customer_11
2023-04-07,Product_1,3,24.67783029159047,Customer_27
2023-09-22,Product_2,9,83.98365783135145,Customer_87
2023-09-06,Product_1,9,67.61514023568688,Customer_9
2023-08-23,Product_3,3,99.04022402315464,Customer_60
2023-05-04,Product_4,4,13.677225495922691,Customer_70
2023-05-24,Product_1,4,11.579749568360274,Customer_23
2023-11-15,Product_3,5,40.61147301587499,Customer_93
2023-04-25,Product_3,7,27.1209845362644,Customer_82
2023-11-17,Product_10,10,59.15055480630094,Customer_75
2023-07-22,Product_9,6,91.92186205913453,Customer_84
2023-08-08,Product_8,8,82.4830919820691,Customer_67
2023-06-23,Product_7,10,98.30158781392548,Customer_88
2023-03-10,Product_9,4,20.510033138616,Customer_14
2023-04-12,Product_2,8,66.05279236843745,Customer_80
2023-11-03,Product_9,2,92.58807833035323,Customer_76
2023-05-02,Product_3,2,16.380493475371317,Customer_65
2023-11-06,Product_10,2,42.72052391104939,Customer_80
2023-01-09,Product_1,10,36.086192041805944,Customer_90
2023-02-11,Product_7,9,98.94578900979913,Customer_3
2023-05-07,Product_1,1,52.85915620760454,Customer_81
2023-01-18,Product_8,10,93.86532962773167,Customer_31
2023-01-04,Product_7,4,23.84678465511821,Customer_12
2023-05-01,Product_2,2,42.04811208331946,Customer_64
2023-06-05,Product_3,3,72.86186001037743,Customer_90
2023-08-11,Product_3,3,40.93225574842711,Customer_27
2023-09-26,Product_1,5,21.19126837425992,Customer_23
2023-12-15,Product_4,6,73.24957505776578,Customer_53
2023-04-18,Product_7,3,51.67944914424648,Customer_51
2023-07-09,Product_4,3,56.78968760682106,Customer_8
2023-03-28,Product_5,1,54.38798030748471,Customer_89
2023-11-19,Product_7,5,82.04869912057846,Customer_97
2023-12-13,Product_10,7,17.0440061916702,Customer_30
2023-05-19,Product_10,5,21.55632430418838,Customer_6
2023-07-03,Product_7,2,29.59214911846683,Customer_99
2023-02-22,Product_6,4,19.00304316459136,Customer_54
2023-08-17,Product_7,2,88.47888291575995,Customer_25
2023-09-23,Product_5,3,82.1217362877379,Customer_100
2023-06-21,Product_5,8,74.16103518829826,Customer_50
2023-01-07,Product_9,10,84.0339868943528,Customer_58
2023-08-27,Product_7,6,39.2440457677223,Customer_61
2023-04-13,Product_3,10,73.06420446252918,Customer_49
2023-08-13,Product_6,3,26.590668348335488,Customer_60
2023-07-11,Product_5,5,30.215492971281684,Customer_87
2023-01-08,Product_7,10,52.110054466031784,Customer_82
2023-09-08,Product_3,9,84.77042024491583,Customer_45
2023-08-23,Product_4,10,67.00359858291128,Customer_98
2023-11-22,Product_6,8,83.02279637307049,Customer_7
2023-10-16,Product_9,2,48.92684925778662,Customer_98
2023-08-04,Product_4,6,37.06804746211632,Customer_78
2023-05-08,Product_8,4,17.854619054751815,Customer_59
2023-03-22,Product_1,10,97.6361832748887,Customer_26
2023-05-09,Product_2,4,39.22194129215879,Customer_47
2023-07-01,Product_5,2,34.412440121351736,Customer_21
2023-04-23,Product_8,6,76.9202567892587,Customer_63
2023-09-10,Product_10,7,64.26933593194327,Customer_33
2023-12-10,Product_2,9,30.106820022654055,Customer_28
2023-05-24,Product_4,10,62.19444259200929,Customer_81
2023-04-06,Product_1,5,84.85060629693632,Customer_35
2023-04-28,Product_5,2,67.10900609008671,Customer_70
2023-03-01,Product_2,7,48.09795346825589,Customer_60
2023-02-02,Product_9,8,63.473736621639695,Customer_96
2023-09-09,Product_5,10,70.45796890272106,Customer_4
2023-07-22,Product_7,1,85.50182535034008,Customer_22
2023-05-09,Product_6,4,63.21779404247705,Customer_52
2023-02-25,Product_4,8,34.60176710239343,Customer_40
2023-08-12,Product_8,4,63.728092261840665,Customer_15
2023-11-12,Product_6,9,25.663949634704355,Customer_2
2023-02-17,Product_7,6,85.37564616958493,Customer_87
2023-02-14,Product_10,6,45.33457130657573,Customer_72
2023-04-01,Product_10,3,60.67648419983203,Customer_43
2023-05-26,Product_6,4,63.30870222356985,Customer_92
2023-02-03,Product_3,7,23.861592301023837,Customer_40
2023-09-25,Product_2,2,84.32110835732917,Customer_20
2023-03-23,Product_8,3,72.21683174281017,Customer_68
2023-06-27,Product_5,5,93.49577996926769,Customer_99
2023-12-26,Product_2,8,50.93379129418925,Customer_1
2023-07-03,Product_9,5,57.39637490536355,Customer_91
2023-09-16,Product_6,1,76.15314374237275,Customer_74
2023-02-10,Product_8,10,43.705507636110134,Customer_8
2023-04-26,Product_8,2,33.2513192885275,Customer_98
2023-12-15,Product_7,7,99.65547942656742,Customer_91
2023-08-13,Product_1,6,58.57829758441437,Customer_93
2023-01-11,Product_4,4,79.5416450845487,Customer_2
2023-12-27,Product_3,9,89.23533501449606,Customer_80
2023-07-19,Product_10,2,25.628643044806715,Customer_97
2023-12-05,Product_6,2,50.43687258146806,Customer_31
2023-02-23,Product_9,3,34.652066591955105,Customer_8
2023-12-25,Product_1,10,78.99806741468733,Customer_25
2023-02-12,Product_4,5,75.25358670150894,Customer_19
2023-08-02,Product_1,8,73.30547887811943,Customer_30
2023-07-13,Product_1,1,48.96668771399915,Customer_84
2023-11-17,Product_4,3,50.76434070918478,Customer_79
2023-08-28,Product_8,5,30.005503002088414,Customer_60
2023-01-22,Product_3,3,54.36532527538906,Customer_51
2023-02-07,Product_4,10,47.088401882889755,Customer_67
2023-08-03,Product_3,10,47.07559795370589,Customer_26
2023-04-08,Product_2,8,33.48551770037497,Customer_76
2023-01-09,Product_4,9,40.09969152753109,Customer_75
2023-05-08,Product_5,3,82.20876853352102,Customer_62
2023-12-03,Product_6,1,61.84039512189532,Customer_18
2023-02-23,Product_10,4,52.41569712899644,Customer_38
2023-01-22,Product_2,9,68.6418982785732,Customer_75
2023-08-15,Product_10,9,79.9855860454158,Customer_66
2023-06-14,Product_1,7,14.028985004047257,Customer_70
2023-02-16,Product_9,7,82.6617615935406,Customer_78
2023-09-23,Product_10,9,74.13517266601396,Customer_93
2023-12-08,Product_6,4,17.859186816554562,Customer_7
2023-05-19,Product_7,3,99.37663916603715,Customer_36
2023-05-27,Product_1,8,55.0523597832777,Customer_47
2023-11-26,Product_2,2,20.65366178729611,Customer_62
2023-04-09,Product_7,3,75.83841287591191,Customer_72
2023-11-23,Product_6,7,58.821555760124234,Customer_99
2023-11-28,Product_6,2,93.6121016682895,Customer_22
2023-09-01,Product_6,8,30.655722785650045,Customer_87
2023-01-11,Product_4,6,51.90522344003144,Customer_90
2023-10-02,Product_8,7,46.83469827451478,Customer_5
2023-01-21,Product_5,9,33.258839101558294,Customer_92
2023-10-25,Product_5,5,20.040273622402072,Customer_70
2023-06-21,Product_5,4,33.88494054468292,Customer_91
2023-02-24,Product_7,7,31.05965776303792,Customer_37
2023-06-25,Product_4,10,35.94351896797694,Customer_64
2023-04-11,Product_4,5,23.28827749716319,Customer_54
2023-11-20,Product_10,5,18.480558621223178,Customer_63
2023-05-23,Product_6,1,91.67405909301611,Customer_20
2023-04-18,Product_5,2,81.65411714286957,Customer_11
2023-03-18,Product_6,1,31.671933992266982,Customer_26
2023-03-26,Product_4,5,86.46710759102966,Customer_45
2023-02-24,Product_1,6,81.76990911620062,Customer_46
2023-04-05,Product_6,2,48.39959571031861,Customer_77
2023-02-25,Product_6,8,31.688948194510964,Customer_72
2023-01-15,Product_8,6,61.23028780071419,Customer_16
2023-10-05,Product_6,6,25.966334879171672,Customer_6
2023-06-15,Product_9,5,59.79441352403748,Customer_95
2023-05-03,Product_9,1,41.2382479364607,Customer_53
2023-03-14,Product_8,9,35.52880863385221,Customer_19
2023-02-25,Product_10,7,37.082708166396095,Customer_86
2023-01-21,Product_1,3,29.17112515732018,Customer_33
2023-04-21,Product_6,2,15.670184430876036,Customer_79
2023-02-12,Product_8,5,10.404729231434846,Customer_69
2023-04-17,Product_6,4,14.805419363053907,Customer_85
2023-09-22,Product_1,2,32.802970538726676,Customer_70
2023-11-08,Product_4,6,56.0949709981854,Customer_59
2023-04-17,Product_1,8,48.697545421980394,Customer_79
2023-12-18,Product_1,6,88.0132216728902,Customer_14
2023-01-03,Product_5,9,10.814487085752129,Customer_64
2023-02-13,Product_3,2,41.309475045538136,Customer_23
2023-04-04,Product_10,4,93.10273923533266,Customer_37
2023-08-20,Product_3,1,41.16680219314942,Customer_60
2023-07-12,Product_4,10,74.5266624591707,Customer_89
2023-09-21,Product_3,9,96.25097214610345,Customer_17
2023-08-03,Product_1,9,43.75313050298636,Customer_37
2023-08-04,Product_3,3,39.40681200975755,Customer_7
2023-04-25,Product_9,6,15.836580016992418,Customer_2
2023-10-02,Product_2,6,98.12146658536665,Customer_21
2023-12-07,Product_4,5,67.26429709453436,Customer_46
2023-08-01,Product_1,9,83.37475655489806,Customer_82
2023-07-03,Product_3,2,24.245465194641724,Customer_94
2023-03-20,Product_9,4,81.16339827194422,Customer_100
2023-10-14,Product_5,8,68.10879455993803,Customer_26
2023-02-06,Product_10,8,76.65655188196547,Customer_78
2023-07-27,Product_2,5,56.043587700118906,Customer_56
2023-09-15,Product_2,3,14.775666686810684,Customer_26
2023-01-17,Product_2,2,90.87853510536456,Customer_5
2023-05-23,Product_2,7,73.43950711222931,Customer_88
2023-02-05,Product_7,2,82.40464715540907,Customer_52
2023-04-16,Product_7,4,93.20837716179618,Customer_14
2023-07-10,Product_8,10,21.49817106539882,Customer_47
2023-03-04,Product_8,7,36.00366448152039,Customer_54
2023-04-15,Product_3,4,82.32218867423038,Customer_18
2023-01-09,Product_8,9,61.20699665984117,Customer_84
2023-03-12,Product_10,3,93.86313557017584,Customer_33
2023-02-12,Product_3,9,35.36974228417597,Customer_13
2023-04-22,Product_7,1,98.58951325210533,Customer_18
2023-03-28,Product_8,10,55.968535843091814,Customer_63
2023-07-23,Product_5,3,11.950276726302798,Customer_14
2023-07-23,Product_9,7,71.01163605813971,Customer_49
2023-06-28,Product_7,8,87.86543200288341,Customer_12
2023-05-07,Product_4,1,52.68765040519848,Customer_2
2023-06-01,Product_6,2,11.573455304031441,Customer_32
2023-02-24,Product_7,5,99.86474261011325,Customer_41
2023-09-23,Product_4,2,89.35624407873917,Customer_39
2023-02-03,Product_6,4,44.80486642946954,Customer_32
2023-12-27,Product_10,9,56.09287924398518,Customer_32
2023-08-23,Product_5,2,27.68887239872657,Customer_6
2023-06-04,Product_6,6,89.13346230662138,Customer_18
2023-04-13,Product_3,10,71.15947424916476,Customer_3
2023-12-01,Product_10,7,25.35501204543965,Customer_89
2023-07-04,Product_5,5,86.2595577896319,Customer_66
2023-02-28,Product_3,5,85.34233519731919,Customer_57
2023-06-28,Product_3,9,82.87990820638474,Customer_25
2023-12-12,Product_6,4,43.80412061258926,Customer_49
2023-07-02,Product_3,7,91.31975038780377,Customer_61
2023-11-28,Product_6,10,11.280826494058534,Customer_90
2023-08-03,Product_2,2,67.94889249301795,Customer_14
2023-10-06,Product_5,5,24.953220447986585,Customer_74
2023-10-25,Product_9,7,84.56108495499406,Customer_80
2023-02-18,Product_10,5,94.74408768408209,Customer_68
2023-03-11,Product_2,3,30.412538128653896,Customer_7
2023-03-08,Product_9,10,29.269309881974916,Customer_34
2023-10-05,Product_10,3,73.56522407884314,Customer_39
2023-01-17,Product_9,10,51.082308602776386,Customer_44
2023-05-16,Product_6,7,22.443814860599886,Customer_58
2023-02-28,Product_8,7,72.28890515434475,Customer_6
2023-03-05,Product_1,9,28.31340688655042,Customer_2
2023-12-05,Product_8,4,98.86056545988934,Customer_77
2023-01-06,Product_1,2,53.77538989770974,Customer_41
2023-01-19,Product_6,6,63.76635724218797,Customer_68
2023-07-19,Product_8,7,82.31542923768308,Customer_1
2023-05-22,Product_7,8,45.58454144794058,Customer_38
2023-07-13,Product_4,2,72.2848395679799,Customer_32
2023-11-13,Product_5,6,13.681050605223186,Customer_84
2023-05-18,Product_1,4,72.70979559987592,Customer_58
2023-01-09,Product_4,1,37.28499028338099,Customer_5
2023-07-15,Product_5,4,86.06179905281826,Customer_5
2023-07-04,Product_7,3,73.4388983235009,Customer_20
2023-08-28,Product_3,4,19.656653971396587,Customer_60
2023-04-27,Product_3,4,95.63343857713848,Customer_6
2023-12-20,Product_6,2,30.041004958742075,Customer_26
2023-04-06,Product_8,10,15.757616672274072,Customer_87
2023-03-25,Product_9,3,39.635299327392104,Customer_87
2023-09-08,Product_1,8,54.94434836463724,Customer_80
2023-10-14,Product_1,8,18.271711461810312,Customer_85
2023-08-27,Product_3,8,67.52345057731256,Customer_83
2023-04-22,Product_9,9,53.4752223566848,Customer_18
2023-01-03,Product_7,7,22.239713268223888,Customer_42
2023-02-27,Product_9,10,34.02342709994325,Customer_54
2023-05-17,Product_9,1,24.84746016583672,Customer_7
2023-10-09,Product_7,5,79.25566971304768,Customer_30
2023-06-02,Product_2,2,61.5870225027509,Customer_91
2023-08-22,Product_4,1,57.578205281731464,Customer_73
2023-04-08,Product_4,7,24.729883636772932,Customer_25
2023-04-24,Product_5,5,44.21766867815342,Customer_3
2023-12-12,Product_1,10,51.34819629927985,Customer_16
2023-04-05,Product_9,1,74.9168265111486,Customer_65
2023-04-28,Product_3,9,93.46035183104487,Customer_14
2023-01-21,Product_7,5,67.25014114963673,Customer_78
2023-09-05,Product_2,8,82.23667105201243,Customer_1
2023-09-28,Product_4,10,69.42455736198002,Customer_17
2023-08-01,Product_5,2,56.97917348964631,Customer_26
2023-04-24,Product_8,8,48.2254760769546,Customer_29
2023-12-19,Product_8,4,56.1935114282294,Customer_100
2023-10-03,Product_7,5,14.053607150939248,Customer_17
2023-09-06,Product_1,8,55.648442568741544,Customer_70
2023-07-24,Product_3,1,42.89200047101914,Customer_87
2023-11-15,Product_3,7,77.2952791820905,Customer_40
2023-12-03,Product_3,10,52.49476986866482,Customer_33
2023-03-23,Product_3,10,51.100359691447466,Customer_71
2023-01-23,Product_10,3,68.62901979296097,Customer_40
2023-08-14,Product_8,7,12.513938541938453,Customer_71
2023-07-19,Product_3,1,36.415434182503446,Customer_79
2023-06-17,Product_3,7,58.23912001097964,Customer_65
2023-01-18,Product_3,7,42.30022969122898,Customer_78
2023-05-26,Product_3,6,72.66962083472681,Customer_90
2023-07-09,Product_4,6,49.27015465903632,Customer_80
2023-04-04,Product_4,7,69.07293691560696,Customer_57
2023-02-15,Product_9,10,23.286605383582405,Customer_47
2023-03-27,Product_1,7,75.10185603763058,Customer_91
2023-08-14,Product_1,7,29.90287252623756,Customer_12
2023-09-25,Product_1,4,26.153082390843185,Customer_37
2023-10-06,Product_3,1,13.288149526102668,Customer_29
2023-01-20,Product_5,3,42.53441843915795,Customer_68
2023-12-24,Product_7,1,53.86928448199039,Customer_74
2023-03-02,Product_8,2,91.02214645883053,Customer_13
2023-03-21,Product_2,10,41.417222479366416,Customer_31
2023-03-06,Product_7,9,67.13886285996139,Customer_26
2023-07-21,Product_1,3,58.02746254999258,Customer_67
2023-04-01,Product_4,1,17.89763300002789,Customer_31
2023-10-23,Product_6,8,41.42196951967387,Customer_3
2023-02-14,Product_8,2,88.39389274396724,Customer_37
2023-05-25,Product_8,7,25.250094890333216,Customer_44
2023-07-10,Product_9,8,98.78990102733955,Customer_66
2023-10-27,Product_5,10,97.29582998709468,Customer_62
2023-01-23,Product_3,3,84.99170867600688,Customer_12
2023-07-09,Product_2,9,93.65289764712661,Customer_92
2023-05-24,Product_6,2,92.13034032698766,Customer_29
2023-07-03,Product_5,8,99.6431212925867,Customer_55
2023-10-10,Product_9,5,80.10498046293891,Customer_85
2023-10-27,Product_7,7,86.85913098291209,Customer_34
2023-03-20,Product_7,4,13.896813361446178,Customer_38
2023-09-07,Product_7,5,14.688025705599456,Customer_70
2023-04-08,Product_4,6,87.72656349357919,Customer_16
2023-05-09,Product_7,3,44.00261138241635,Customer_25
2023-06-08,Product_1,5,39.85480552684534,Customer_45
2023-02-13,Product_4,9,67.87805515346528,Customer_15
2023-10-14,Product_3,5,77.06186293017537,Customer_90
2023-10-09,Product_7,3,32.5965202712007,Customer_14
2023-04-13,Product_8,9,49.9674552656943,Customer_54
2023-08-24,Product_7,4,59.00690768151627,Customer_32
2023-06-22,Product_9,7,52.72695412911654,Customer_25
2023-07-18,Product_5,3,57.020824132941385,Customer_16
2023-08-17,Product_6,1,42.515496560024914,Customer_38
2023-08-18,Product_8,10,55.16839502136577,Customer_49
2023-12-13,Product_1,4,73.46403345156992,Customer_75
2023-09-05,Product_2,7,20.532489945347944,Customer_28
2023-10-10,Product_6,4,22.131261009232844,Customer_39
2023-08-24,Product_8,4,31.377043415048554,Customer_95
2023-08-27,Product_7,9,41.542943228404354,Customer_42
2023-07-09,Product_1,2,72.50322208863292,Customer_66
2023-06-01,Product_3,8,11.983735824452221,Customer_82
2023-02-23,Product_2,4,60.631483696333525,Customer_98
2023-08-08,Product_5,8,58.17567628741479,Customer_35
2023-09-21,Product_8,3,73.66057996222202,Customer_42
2023-06-20,Product_1,4,88.10495327935527,Customer_35
2023-01-03,Product_6,6,52.434943713067966,Customer_64
2023-04-20,Product_7,3,38.11869552418223,Customer_3
2023-12-13,Product_5,3,23.294059146581773,Customer_48
2023-07-25,Product_2,8,66.02459706550877,Customer_87
2023-02-17,Product_1,10,31.8507475680542,Customer_58
2023-01-23,Product_7,4,76.72497706848318,Customer_38
2023-12-17,Product_9,4,98.3766471126411,Customer_41
2023-03-11,Product_2,1,78.13768338672355,Customer_78
2023-04-26,Product_1,10,38.868084873432004,Customer_33
2023-12-03,Product_5,10,13.975049236119533,Customer_75
2023-01-04,Product_3,8,96.41530909926362,Customer_19
2023-07-12,Product_2,7,50.91505029347563,Customer_78
2023-01-03,Product_9,3,62.37638470524098,Customer_82
2023-10-09,Product_8,1,95.18004510395909,Customer_56
2023-01-27,Product_7,7,81.39956700496329,Customer_81
2023-09-06,Product_2,2,33.09091275388437,Customer_68
2023-12-14,Product_1,10,54.824921406674065,Customer_75
2023-07-08,Product_3,1,39.44775990361134,Customer_36
2023-06-15,Product_4,3,54.222991562029826,Customer_54
2023-06-13,Product_6,5,55.466815798356215,Customer_17
2023-01-17,Product_1,4,70.12704983851904,Customer_91
2023-08-23,Product_5,10,71.38612665248485,Customer_49
2023-02-20,Product_10,3,98.93583703556904,Customer_8
2023-12-24,Product_2,7,64.51215349559487,Customer_14
2023-07-26,Product_6,5,46.466789439974626,Customer_89
2023-05-07,Product_3,2,59.07803517592521,Customer_92
2023-12-22,Product_10,10,68.83062493999942,Customer_64
2023-11-16,Product_7,9,81.013197009702,Customer_93
2023-01-14,Product_10,2,30.906488318058887,Customer_16
2023-06-22,Product_8,10,55.66377650686601,Customer_8
2023-01-19,Product_3,3,54.38514388346611,Customer_91
2023-06-03,Product_9,5,71.3675212013609,Customer_80
2023-05-24,Product_3,9,96.35906712052117,Customer_38
2023-08-14,Product_6,6,31.9038523239788,Customer_81
2023-08-02,Product_10,10,41.59518086995991,Customer_21
2023-07-23,Product_9,5,61.690634786660326,Customer_77
2023-04-03,Product_1,8,15.524565851882087,Customer_95
2023-08-27,Product_7,6,63.55569447759499,Customer_18
2023-01-09,Product_10,4,57.73153334807329,Customer_9
2023-06-14,Product_7,7,81.24256787873746,Customer_24
2023-08-11,Product_7,9,26.01972571646704,Customer_62
2023-07-22,Product_5,4,69.70629910956941,Customer_78
2023-10-21,Product_2,7,73.47394376508632,Customer_13
2023-09-12,Product_4,1,73.26754465640222,Customer_92
2023-10-20,Product_8,3,28.578533171514255,Customer_57
2023-03-21,Product_6,2,63.241581035549004,Customer_46
2023-03-02,Product_2,2,36.63725429345439,Customer_67
2023-04-15,Product_4,5,93.15135888534019,Customer_17
2023-01-24,Product_10,3,17.12117777224511,Customer_74
2023-06-09,Product_7,8,88.67514722576067,Customer_7
2023-06-06,Product_1,4,68.8684320611307,Customer_22
2023-06-11,Product_9,9,38.37888551120974,Customer_19
2023-06-08,Product_6,9,12.589309115716329,Customer_38
2023-09-18,Product_10,3,98.3239077928391,Customer_25
2023-09-10,Product_10,4,11.228280010757732,Customer_7
2023-05-06,Product_10,1,23.944719440013547,Customer_91
2023-07-21,Product_9,2,70.04464450740244,Customer_32
2023-07-19,Product_6,7,68.64623502620199,Customer_14
2023-05-07,Product_8,9,49.94256083346034,Customer_52
2023-10-20,Product_4,1,27.96361997391117,Customer_72
2023-05-21,Product_6,9,75.77709276626877,Customer_98
2023-05-10,Product_6,3,99.65420727213747,Customer_14
2023-06-23,Product_1,5,90.738117809143,Customer_74
2023-03-07,Product_8,4,20.438757460340337,Customer_17
2023-09-21,Product_8,9,17.916706112975092,Customer_72
2023-05-12,Product_1,6,16.01234902462383,Customer_87
2023-04-14,Product_4,3,63.95621765997604,Customer_87
2023-09-01,Product_7,2,62.07389013096452,Customer_48
2023-07-21,Product_5,1,20.246550860073135,Customer_65
2023-11-14,Product_3,3,46.78095244777123,Customer_82
2023-05-11,Product_4,7,14.081332706820842,Customer_16
2023-04-02,Product_7,4,17.88541181207309,Customer_49
2023-04-19,Product_10,9,39.54707697577397,Customer_28
2023-06-07,Product_6,2,67.40970217326804,Customer_79
2023-07-03,Product_5,10,46.118447814425416,Customer_14
2023-03-11,Product_9,4,34.68041616895471,Customer_46
2023-07-18,Product_9,5,55.964549091204695,Customer_2
2023-11-08,Product_6,3,45.86742575893835,Customer_71
2023-06-10,Product_6,9,32.785838554035735,Customer_55
2023-02-12,Product_5,8,70.60290344422174,Customer_59
2023-10-26,Product_2,4,81.8740138152646,Customer_99
2023-02-21,Product_9,5,24.173074158629184,Customer_67
2023-11-11,Product_10,3,31.468225636893244,Customer_82
2023-08-17,Product_10,8,67.81423385070954,Customer_6
2023-08-28,Product_1,6,81.86658527770156,Customer_90
2023-04-09,Product_9,6,19.05373082489296,Customer_71
2023-07-15,Product_2,7,54.69713150190305,Customer_74
2023-08-23,Product_6,10,43.35467446170766,Customer_39
2023-08-25,Product_4,10,91.42734255460074,Customer_87
2023-08-04,Product_6,3,44.259746943071285,Customer_5
2023-02-04,Product_7,7,51.79097126281264,Customer_87
2023-09-14,Product_6,9,31.99377864740198,Customer_61
2023-12-16,Product_10,8,13.371568202143507,Customer_24
2023-10-07,Product_10,2,17.310363950238845,Customer_69
2023-11-27,Product_4,7,14.636717703224008,Customer_89
2023-03-26,Product_6,5,66.8002637010618,Customer_65
2023-01-23,Product_4,1,44.76221713713293,Customer_7
2023-07-18,Product_6,4,41.31686734920246,Customer_70
2023-07-14,Product_4,9,19.166374042829155,Customer_84
2023-06-15,Product_7,7,98.82337192305386,Customer_17
2023-01-07,Product_10,7,47.75015510488061,Customer_35
2023-02-24,Product_10,3,45.025637238764986,Customer_37
2023-04-12,Product_3,1,25.898783630712753,Customer_90
2023-11-15,Product_5,4,26.74071834933815,Customer_30
2023-09-22,Product_10,5,45.611617150049064,Customer_54
2023-02-14,Product_2,8,70.84140689749363,Customer_47
2023-01-15,Product_9,6,74.1846135587608,Customer_34
2023-07-01,Product_2,2,35.3807608711497,Customer_64
2023-03-19,Product_3,7,73.95015726907552,Customer_94
2023-09-11,Product_3,7,85.07923895369395,Customer_74
2023-09-26,Product_9,5,22.99736136484461,Customer_59
2023-01-10,Product_10,9,77.0956246064635,Customer_47
2023-04-10,Product_6,6,85.5253997404343,Customer_11
2023-07-16,Product_2,10,69.54695475088295,Customer_64
2023-01-11,Product_5,2,75.00570409159741,Customer_2
2023-10-11,Product_8,4,16.919046662863188,Customer_92
2023-06-27,Product_3,2,13.181667052913392,Customer_39
2023-02-27,Product_3,8,17.943242095823216,Customer_13
2023-10-12,Product_7,2,83.41093834679418,Customer_60
2023-12-23,Product_7,7,19.123055076315083,Customer_59
2023-11-12,Product_7,8,27.749624407800866,Customer_65
2023-03-17,Product_6,6,15.83265323553778,Customer_68
2023-03-17,Product_1,7,91.77866077735678,Customer_65
2023-03-26,Product_7,2,77.61488206080105,Customer_2
2023-07-14,Product_1,5,81.88473161958395,Customer_97
2023-06-03,Product_1,9,81.13628494863434,Customer_50
2023-03-05,Product_2,8,29.49136299739941,Customer_54
2023-05-06,Product_9,2,24.790807595669598,Customer_84
2023-08-11,Product_10,8,68.87817932495169,Customer_87
2023-03-15,Product_3,2,83.67137322790583,Customer_87
2023-12-14,Product_4,1,45.16249174240812,Customer_15
2023-05-01,Product_4,1,18.840923430974584,Customer_72
2023-08-19,Product_2,3,67.96746903353622,Customer_56
2023-12-16,Product_3,4,47.5925078453421,Customer_7
2023-11-16,Product_1,4,84.43505763549167,Customer_34
2023-02-06,Product_1,10,78.81281910365831,Customer_24
2023-08-07,Product_3,3,13.052845468040797,Customer_46
2023-01-03,Product_10,7,89.12072727388313,Customer_75
2023-06-01,Product_7,7,89.41143932771965,Customer_57
2023-11-02,Product_3,3,76.14242485853534,Customer_84
2023-05-07,Product_3,9,26.375911681541062,Customer_83
2023-01-10,Product_4,5,16.313268892929724,Customer_21
